suite,solver,instances,seeds,ok,failed,failures,reference,ci_over,gap_mean,gap_ci95,gap_best_mean,gap_best_ci95,length_mean,time_mean_s,time_total_s
nonmetric500:num=128,nearest_neighbor,128,3,384,0,,lkh,seeds,2.1144786628868313,0.03392824832647754,2.114479937472856,0.033928292956963015,6.346745107319667,0.0018728254036564824,0.7191649550040893
nonmetric500:num=128,nearest_insertion,128,1,128,0,,lkh,instances,6.447946408365528,0.05995566585793522,6.44794962554473,0.059955087826592805,15.171121987226154,0.024049481249960536,3.0783335999949486
nonmetric500:num=128,farthest_insertion,128,1,128,0,,lkh,instances,6.663026508148823,0.06281764163694752,6.66302995494358,0.06281754219753856,15.6083191227663,0.025753796875051194,3.296486000006553
nonmetric500:num=128,random_insertion,128,3,384,0,,lkh,seeds,6.5757886462581,0.03434516269655403,6.575792044193109,0.03434506524377466,15.430432789898004,0.014171377020801401,5.441808775987738
nonmetric500:num=128,two_opt:init=farthest_insertion,128,1,128,0,,lkh,instances,2.1805165773203563,0.024017892978753255,2.18051794925736,0.024017623990460854,6.480012048051149,0.5810664573437379,74.37650653999845
nonmetric500:num=128,lkh,128,3,384,0,,lkh,seeds,-2.034237112736569e-07,4.495344046074163e-07,2.498827874550247e-07,4.495564681144102e-07,2.0394984556103526,0.7400558853723899,284.1814599829977
manhattan1000:num=128,"callable:fn=tspgnn.api:solve,name=gnn+2opt",128,1,128,0,,lkh,instances,0.04524125569512606,0.0013074442547477223,0.04525771796144855,0.0013063431929344555,30.250946120117753,0.21533551486730573,27.562945903015134
manhattan1000:num=128,"callable:fn=tspgnn.api:solve_without_two_opt,name=gnn",128,1,128,0,,lkh,instances,0.15879112371156284,0.00345548032455438,0.15880932869431588,0.003454562079977353,33.537903286235874,0.19736651589046517,25.26291403397954
manhattan1000:num=128,nearest_neighbor,128,3,384,0,,lkh,seeds,0.256468205796135,0.0010363866804603968,0.2564879746464298,0.0010363163007968777,36.364778427599646,0.02876704351560022,11.046544709990485
manhattan1000:num=128,nearest_insertion,128,1,128,0,,lkh,instances,0.2823576002802032,0.0020442578216949073,0.28237786020652034,0.0020444319715080496,37.113128947265366,0.15738736131255848,20.145582248007486
manhattan1000:num=128,farthest_insertion,128,1,128,0,,lkh,instances,0.1374203637670997,0.0018069249705419093,0.13743823607704256,0.0018052274919958778,32.91873791772229,0.15328990924999175,19.621108383998944
manhattan1000:num=128,random_insertion,128,3,384,0,,lkh,seeds,0.16440356299578113,0.0027967011344119564,0.1644219208273926,0.0027965925358622275,33.699685165251516,0.08034798826563853,30.853627494005195
manhattan1000:num=128,two_opt:init=farthest_insertion,128,1,128,0,,lkh,instances,0.10609041363533761,0.001733055261942131,0.10610781372443762,0.0017317689553114522,32.012033719262654,0.6920908475624827,88.58762848799779
manhattan1000:num=128,lkh,128,3,384,0,,lkh,seeds,2.752225624466411e-06,1.1927519172826462e-05,1.8545497964755676e-05,1.1926748816734121e-05,28.94206148182356,8.593972263309903,3300.085349111003
chebyshev1000:num=128,"callable:fn=tspgnn.api:solve,name=gnn+2opt",128,1,128,0,,lkh,instances,0.0433487841859827,0.001647757581887914,0.043374547425736105,0.001647018888497225,21.446835009600587,0.2637961121327521,33.76590235299227
chebyshev1000:num=128,"callable:fn=tspgnn.api:solve_without_two_opt,name=gnn",128,1,128,0,,lkh,instances,0.16370595052797365,0.003893434450290496,0.16373470671696663,0.0038932664762759963,23.9212102619449,0.23890306010156337,30.57959169300011
chebyshev1000:num=128,nearest_neighbor,128,3,384,0,,lkh,seeds,0.26977017145732946,0.01196785021432443,0.26980145251368987,0.011968317328396991,26.10071240416995,0.04868434936458262,18.694790155999726
chebyshev1000:num=128,nearest_insertion,128,1,128,0,,lkh,instances,0.27730702626614645,0.002054894136257835,0.27733869081301443,0.0020563974616076663,26.255260097079997,0.23363448042186974,29.905213493999327
